"R0s","ks","stopped","c95"
1.17408163265306,0.772244897959184,0.202616161616162,1
1.17408163265306,0.823061224489796,0.202616161616162,1
1.17408163265306,0.873877551020408,0.202616161616162,1
1.17408163265306,0.924693877551021,0.202616161616162,1
1.17408163265306,0.975510204081633,0.202616161616162,1
1.17408163265306,1.02632653061225,0.202616161616162,1
1.17408163265306,1.07714285714286,0.202616161616162,1
1.17408163265306,1.12795918367347,0.202616161616162,1
1.17408163265306,1.17877551020408,0.202616161616162,1
1.17408163265306,1.22959183673469,0.202616161616162,1
1.17408163265306,1.28040816326531,0.202616161616162,1
1.17408163265306,1.33122448979592,0.202616161616162,1
1.17408163265306,1.38204081632653,0.202616161616162,1
1.17408163265306,1.43285714285714,0.202616161616162,1
1.17408163265306,1.48367346938776,0.202616161616162,1
1.17408163265306,1.53448979591837,0.202616161616162,1
1.17408163265306,1.58530612244898,0.202616161616162,1
1.17408163265306,1.63612244897959,0.202616161616162,1
1.17408163265306,1.6869387755102,0.202616161616162,1
1.17408163265306,1.73775510204082,0.202616161616162,1
1.17408163265306,1.78857142857143,0.202616161616162,1
1.17408163265306,1.83938775510204,0.202616161616162,1
1.17408163265306,1.89020408163265,0.202616161616162,1
1.17408163265306,1.94102040816327,0.202616161616162,1
1.17408163265306,1.99183673469388,0.202616161616162,1
1.17408163265306,2.04265306122449,0.202616161616162,1
1.17408163265306,2.0934693877551,0.202616161616162,1
1.17408163265306,2.14428571428571,0.202616161616162,1
1.17408163265306,2.19510204081633,0.202616161616162,1
1.17408163265306,2.24591836734694,0.202616161616162,1
1.17408163265306,2.29673469387755,0.202616161616162,1
1.17408163265306,2.34755102040816,0.202616161616162,1
1.17408163265306,2.39836734693878,0.202616161616162,1
1.17408163265306,2.44918367346939,0.202616161616162,1
1.17408163265306,2.5,0.202616161616162,1
1.26612244897959,0.01,0,1
1.26612244897959,0.0608163265306123,0.202616161616162,0.99
1.26612244897959,0.111632653061224,0.232858585858586,1
1.26612244897959,0.162448979591837,0.242939393939394,1
1.26612244897959,0.213265306122449,0.253020202020202,0.99
1.26612244897959,0.264081632653061,0.253020202020202,1
1.26612244897959,0.314897959183674,0.253020202020202,1
1.26612244897959,0.365714285714286,0.253020202020202,1
1.26612244897959,0.416530612244898,0.253020202020202,1
1.26612244897959,0.46734693877551,0.253020202020202,1
1.26612244897959,0.518163265306123,0.253020202020202,1
1.26612244897959,0.568979591836735,0.26310101010101,1
1.26612244897959,0.619795918367347,0.26310101010101,1
1.26612244897959,0.670612244897959,0.253020202020202,1
1.26612244897959,0.721428571428572,0.26310101010101,1
1.26612244897959,0.772244897959184,0.253020202020202,1
1.26612244897959,0.823061224489796,0.26310101010101,1
1.26612244897959,0.873877551020408,0.253020202020202,1
1.26612244897959,0.924693877551021,0.253020202020202,1
1.26612244897959,0.975510204081633,0.26310101010101,1
1.26612244897959,1.02632653061225,0.253020202020202,1
1.26612244897959,1.07714285714286,0.253020202020202,1
1.26612244897959,1.12795918367347,0.26310101010101,1
1.26612244897959,1.17877551020408,0.253020202020202,1
1.26612244897959,1.22959183673469,0.253020202020202,1
1.26612244897959,1.28040816326531,0.253020202020202,1
1.26612244897959,1.33122448979592,0.26310101010101,1
1.26612244897959,1.38204081632653,0.253020202020202,1
1.26612244897959,1.43285714285714,0.253020202020202,1
1.26612244897959,1.48367346938776,0.253020202020202,1
1.26612244897959,1.53448979591837,0.253020202020202,1
1.26612244897959,1.58530612244898,0.26310101010101,1
1.26612244897959,1.63612244897959,0.253020202020202,0.99
1.26612244897959,1.6869387755102,0.253020202020202,1
1.26612244897959,1.73775510204082,0.253020202020202,1
1.26612244897959,1.78857142857143,0.253020202020202,1
1.26612244897959,1.83938775510204,0.253020202020202,1
1.26612244897959,1.89020408163265,0.253020202020202,1
1.26612244897959,1.94102040816327,0.253020202020202,1
1.26612244897959,1.99183673469388,0.253020202020202,1
1.26612244897959,2.04265306122449,0.253020202020202,0.99
1.26612244897959,2.0934693877551,0.253020202020202,1
1.26612244897959,2.14428571428571,0.253020202020202,1
1.26612244897959,2.19510204081633,0.253020202020202,1
1.26612244897959,2.24591836734694,0.253020202020202,0.99
1.26612244897959,2.29673469387755,0.253020202020202,1
1.26612244897959,2.34755102040816,0.253020202020202,1
1.26612244897959,2.39836734693878,0.253020202020202,1
1.26612244897959,2.44918367346939,0.253020202020202,1
1.26612244897959,2.5,0.253020202020202,1
1.35816326530612,0.01,0,1
1.35816326530612,0.0608163265306123,0.26310101010101,1
1.35816326530612,0.111632653061224,0.283262626262626,1
1.35816326530612,0.162448979591837,0.293343434343434,1
1.35816326530612,0.213265306122449,0.303424242424242,1
1.35816326530612,0.264081632653061,0.303424242424242,1
1.35816326530612,0.314897959183674,0.303424242424242,0.98
1.35816326530612,0.365714285714286,0.303424242424242,1
1.35816326530612,0.416530612244898,0.303424242424242,1
1.35816326530612,0.46734693877551,0.303424242424242,1
1.35816326530612,0.518163265306123,0.303424242424242,1
1.35816326530612,0.568979591836735,0.313505050505051,1
1.35816326530612,0.619795918367347,0.303424242424242,1
1.35816326530612,0.670612244897959,0.303424242424242,0.99
1.35816326530612,0.721428571428572,0.313505050505051,1
1.35816326530612,0.772244897959184,0.303424242424242,1
1.35816326530612,0.823061224489796,0.313505050505051,0.99
1.35816326530612,0.873877551020408,0.303424242424242,0.99
1.35816326530612,0.924693877551021,0.303424242424242,1
1.35816326530612,0.975510204081633,0.313505050505051,1
1.35816326530612,1.02632653061225,0.303424242424242,0.99
1.35816326530612,1.07714285714286,0.303424242424242,1
1.35816326530612,1.12795918367347,0.313505050505051,1
1.35816326530612,1.17877551020408,0.303424242424242,1
1.35816326530612,1.22959183673469,0.303424242424242,1
1.35816326530612,1.28040816326531,0.303424242424242,1
1.35816326530612,1.33122448979592,0.303424242424242,1
1.35816326530612,1.38204081632653,0.303424242424242,1
1.35816326530612,1.43285714285714,0.303424242424242,1
1.35816326530612,1.48367346938776,0.303424242424242,1
1.35816326530612,1.53448979591837,0.303424242424242,0.99
1.35816326530612,1.58530612244898,0.303424242424242,1
1.35816326530612,1.63612244897959,0.303424242424242,1
1.35816326530612,1.6869387755102,0.303424242424242,0.98
1.35816326530612,1.73775510204082,0.303424242424242,0.98
1.35816326530612,1.78857142857143,0.303424242424242,1
1.35816326530612,1.83938775510204,0.303424242424242,1
1.35816326530612,1.89020408163265,0.303424242424242,0.99
1.35816326530612,1.94102040816327,0.303424242424242,1
1.35816326530612,1.99183673469388,0.303424242424242,1
1.35816326530612,2.04265306122449,0.303424242424242,0.99
1.35816326530612,2.0934693877551,0.303424242424242,0.99
1.35816326530612,2.14428571428571,0.303424242424242,1
1.35816326530612,2.19510204081633,0.303424242424242,1
1.35816326530612,2.24591836734694,0.303424242424242,1
1.35816326530612,2.29673469387755,0.303424242424242,1
1.35816326530612,2.34755102040816,0.303424242424242,1
1.35816326530612,2.39836734693878,0.303424242424242,1
1.35816326530612,2.44918367346939,0.303424242424242,1
1.35816326530612,2.5,0.303424242424242,1
1.45020408163265,0.01,0,1
1.45020408163265,0.0608163265306123,0.303424242424242,0.99
1.45020408163265,0.111632653061224,0.333666666666667,1
1.45020408163265,0.162448979591837,0.343747474747475,0.99
1.45020408163265,0.213265306122449,0.343747474747475,1
1.45020408163265,0.264081632653061,0.353828282828283,1
1.45020408163265,0.314897959183674,0.353828282828283,0.99
1.45020408163265,0.365714285714286,0.353828282828283,1
1.45020408163265,0.416530612244898,0.353828282828283,1
1.45020408163265,0.46734693877551,0.353828282828283,1
1.45020408163265,0.518163265306123,0.353828282828283,0.99
1.45020408163265,0.568979591836735,0.353828282828283,1
1.45020408163265,0.619795918367347,0.353828282828283,0.99
1.45020408163265,0.670612244897959,0.353828282828283,1
1.45020408163265,0.721428571428572,0.353828282828283,1
1.45020408163265,0.772244897959184,0.353828282828283,0.97
1.45020408163265,0.823061224489796,0.353828282828283,0.98
1.45020408163265,0.873877551020408,0.353828282828283,1
1.45020408163265,0.924693877551021,0.353828282828283,0.99
1.45020408163265,0.975510204081633,0.353828282828283,0.99
1.45020408163265,1.02632653061225,0.353828282828283,1
1.45020408163265,1.07714285714286,0.353828282828283,0.99
1.45020408163265,1.12795918367347,0.353828282828283,0.98
1.45020408163265,1.17877551020408,0.353828282828283,1
1.45020408163265,1.22959183673469,0.353828282828283,1
1.45020408163265,1.28040816326531,0.353828282828283,0.99
1.45020408163265,1.33122448979592,0.353828282828283,1
1.45020408163265,1.38204081632653,0.353828282828283,0.99
1.45020408163265,1.43285714285714,0.353828282828283,1
1.45020408163265,1.48367346938776,0.353828282828283,0.99
1.45020408163265,1.53448979591837,0.353828282828283,0.99
1.45020408163265,1.58530612244898,0.353828282828283,1
1.45020408163265,1.63612244897959,0.353828282828283,1
1.45020408163265,1.6869387755102,0.353828282828283,0.99
1.45020408163265,1.73775510204082,0.353828282828283,1
1.45020408163265,1.78857142857143,0.353828282828283,1
1.45020408163265,1.83938775510204,0.353828282828283,0.98
1.45020408163265,1.89020408163265,0.353828282828283,0.99
1.45020408163265,1.94102040816327,0.353828282828283,0.98
1.45020408163265,1.99183673469388,0.353828282828283,1
1.45020408163265,2.04265306122449,0.353828282828283,0.99
1.45020408163265,2.0934693877551,0.353828282828283,1
1.45020408163265,2.14428571428571,0.353828282828283,0.99
1.45020408163265,2.19510204081633,0.353828282828283,0.99
1.45020408163265,2.24591836734694,0.353828282828283,1
1.45020408163265,2.29673469387755,0.353828282828283,1
1.45020408163265,2.34755102040816,0.353828282828283,0.99
1.45020408163265,2.39836734693878,0.353828282828283,0.98
1.45020408163265,2.44918367346939,0.353828282828283,1
1.45020408163265,2.5,0.353828282828283,0.99
1.54224489795918,0.01,0,0.99
1.54224489795918,0.0608163265306123,0.343747474747475,1
1.54224489795918,0.111632653061224,0.373989898989899,0.99
1.54224489795918,0.162448979591837,0.384070707070707,1
1.54224489795918,0.213265306122449,0.384070707070707,0.99
1.54224489795918,0.264081632653061,0.394151515151515,1
1.54224489795918,0.314897959183674,0.384070707070707,1
1.54224489795918,0.365714285714286,0.394151515151515,0.99
1.54224489795918,0.416530612244898,0.394151515151515,0.99
1.54224489795918,0.46734693877551,0.394151515151515,1
1.54224489795918,0.518163265306123,0.394151515151515,0.99
1.54224489795918,0.568979591836735,0.394151515151515,0.98
1.54224489795918,0.619795918367347,0.394151515151515,1
1.54224489795918,0.670612244897959,0.394151515151515,1
1.54224489795918,0.721428571428572,0.394151515151515,0.98
1.54224489795918,0.772244897959184,0.394151515151515,1
1.54224489795918,0.823061224489796,0.394151515151515,0.99
1.54224489795918,0.873877551020408,0.394151515151515,0.98
1.54224489795918,0.924693877551021,0.394151515151515,0.99
1.54224489795918,0.975510204081633,0.394151515151515,0.99
1.54224489795918,1.02632653061225,0.394151515151515,1
1.54224489795918,1.07714285714286,0.394151515151515,0.99
1.54224489795918,1.12795918367347,0.394151515151515,0.98
1.54224489795918,1.17877551020408,0.384070707070707,0.99
1.54224489795918,1.22959183673469,0.394151515151515,0.98
1.54224489795918,1.28040816326531,0.394151515151515,0.99
1.54224489795918,1.33122448979592,0.394151515151515,0.99
1.54224489795918,1.38204081632653,0.384070707070707,0.98
1.54224489795918,1.43285714285714,0.394151515151515,0.99
1.54224489795918,1.48367346938776,0.394151515151515,0.98
1.54224489795918,1.53448979591837,0.394151515151515,1
1.54224489795918,1.58530612244898,0.394151515151515,1
1.54224489795918,1.63612244897959,0.384070707070707,0.99
1.54224489795918,1.6869387755102,0.384070707070707,0.99
1.54224489795918,1.73775510204082,0.394151515151515,0.97
1.54224489795918,1.78857142857143,0.394151515151515,0.97
1.54224489795918,1.83938775510204,0.394151515151515,0.98
1.54224489795918,1.89020408163265,0.394151515151515,0.97
1.54224489795918,1.94102040816327,0.384070707070707,0.99
1.54224489795918,1.99183673469388,0.384070707070707,1
1.54224489795918,2.04265306122449,0.384070707070707,0.97
1.54224489795918,2.0934693877551,0.384070707070707,0.98
1.54224489795918,2.14428571428571,0.384070707070707,0.99
1.54224489795918,2.19510204081633,0.394151515151515,0.95
1.54224489795918,2.24591836734694,0.394151515151515,0.96
1.54224489795918,2.29673469387755,0.394151515151515,0.96
1.54224489795918,2.34755102040816,0.384070707070707,0.98
1.54224489795918,2.39836734693878,0.384070707070707,0.97
1.54224489795918,2.44918367346939,0.384070707070707,0.99
1.54224489795918,2.5,0.384070707070707,1
1.63428571428571,0.01,0,1
1.63428571428571,0.0608163265306123,0.384070707070707,0.99
1.63428571428571,0.111632653061224,0.404232323232323,1
1.63428571428571,0.162448979591837,0.414313131313131,0.99
1.63428571428571,0.213265306122449,0.414313131313131,1
1.63428571428571,0.264081632653061,0.424393939393939,0.99
1.63428571428571,0.314897959183674,0.424393939393939,0.97
1.63428571428571,0.365714285714286,0.424393939393939,0.98
1.63428571428571,0.416530612244898,0.424393939393939,0.98
1.63428571428571,0.46734693877551,0.424393939393939,0.98
1.63428571428571,0.518163265306123,0.424393939393939,0.97
1.63428571428571,0.568979591836735,0.424393939393939,0.98
1.63428571428571,0.619795918367347,0.424393939393939,0.98
1.63428571428571,0.670612244897959,0.424393939393939,0.99
1.63428571428571,0.721428571428572,0.424393939393939,0.98
1.63428571428571,0.772244897959184,0.424393939393939,0.97
1.63428571428571,0.823061224489796,0.424393939393939,0.98
1.63428571428571,0.873877551020408,0.424393939393939,0.99
1.63428571428571,0.924693877551021,0.424393939393939,0.97
1.63428571428571,0.975510204081633,0.424393939393939,0.97
1.63428571428571,1.02632653061225,0.424393939393939,0.97
1.63428571428571,1.07714285714286,0.424393939393939,0.94
1.63428571428571,1.12795918367347,0.424393939393939,1
1.63428571428571,1.17877551020408,0.424393939393939,0.97
1.63428571428571,1.22959183673469,0.424393939393939,0.96
1.63428571428571,1.28040816326531,0.424393939393939,1
1.63428571428571,1.33122448979592,0.424393939393939,0.95
1.63428571428571,1.38204081632653,0.424393939393939,0.97
1.63428571428571,1.43285714285714,0.424393939393939,0.97
1.63428571428571,1.48367346938776,0.424393939393939,0.99
1.63428571428571,1.53448979591837,0.424393939393939,0.99
1.63428571428571,1.58530612244898,0.424393939393939,0.98
1.63428571428571,1.63612244897959,0.424393939393939,0.98
1.63428571428571,1.6869387755102,0.424393939393939,0.95
1.63428571428571,1.73775510204082,0.424393939393939,0.99
1.63428571428571,1.78857142857143,0.424393939393939,0.97
1.63428571428571,1.83938775510204,0.424393939393939,0.95
1.63428571428571,1.89020408163265,0.424393939393939,0.99
1.63428571428571,1.94102040816327,0.424393939393939,0.97
1.63428571428571,1.99183673469388,0.424393939393939,0.95
1.63428571428571,2.04265306122449,0.424393939393939,0.96
1.63428571428571,2.0934693877551,0.424393939393939,0.98
1.63428571428571,2.14428571428571,0.424393939393939,0.97
1.63428571428571,2.19510204081633,0.424393939393939,0.98
1.63428571428571,2.24591836734694,0.424393939393939,0.98
1.63428571428571,2.29673469387755,0.424393939393939,1
1.63428571428571,2.34755102040816,0.424393939393939,0.98
1.63428571428571,2.39836734693878,0.424393939393939,0.97
1.63428571428571,2.44918367346939,0.424393939393939,0.94
1.63428571428571,2.5,0.424393939393939,0.99
1.72632653061224,0.01,0,1
1.72632653061224,0.0608163265306123,0.414313131313131,1
1.72632653061224,0.111632653061224,0.434474747474747,1
1.72632653061224,0.162448979591837,0.444555555555556,0.98
1.72632653061224,0.213265306122449,0.454636363636364,0.97
1.72632653061224,0.264081632653061,0.454636363636364,0.98
1.72632653061224,0.314897959183674,0.454636363636364,0.98
1.72632653061224,0.365714285714286,0.454636363636364,0.94
1.72632653061224,0.416530612244898,0.454636363636364,0.99
1.72632653061224,0.46734693877551,0.454636363636364,0.96
1.72632653061224,0.518163265306123,0.454636363636364,0.98
1.72632653061224,0.568979591836735,0.454636363636364,0.95
1.72632653061224,0.619795918367347,0.454636363636364,0.99
1.72632653061224,0.670612244897959,0.454636363636364,0.96
1.72632653061224,0.721428571428572,0.454636363636364,0.96
1.72632653061224,0.772244897959184,0.454636363636364,0.94
1.72632653061224,0.823061224489796,0.454636363636364,0.97
1.72632653061224,0.873877551020408,0.454636363636364,0.98
1.72632653061224,0.924693877551021,0.454636363636364,0.94
1.72632653061224,0.975510204081633,0.454636363636364,0.94
1.72632653061224,1.02632653061225,0.454636363636364,0.96
1.72632653061224,1.07714285714286,0.454636363636364,0.97
1.72632653061224,1.12795918367347,0.454636363636364,0.98
1.72632653061224,1.17877551020408,0.454636363636364,0.9
1.72632653061224,1.22959183673469,0.454636363636364,0.91
1.72632653061224,1.28040816326531,0.454636363636364,0.95
1.72632653061224,1.33122448979592,0.454636363636364,0.95
1.72632653061224,1.38204081632653,0.454636363636364,0.93
1.72632653061224,1.43285714285714,0.454636363636364,0.96
1.72632653061224,1.48367346938776,0.454636363636364,0.95
1.72632653061224,1.53448979591837,0.454636363636364,0.94
1.72632653061224,1.58530612244898,0.454636363636364,0.93
1.72632653061224,1.63612244897959,0.454636363636364,0.97
1.72632653061224,1.6869387755102,0.454636363636364,0.95
1.72632653061224,1.73775510204082,0.454636363636364,0.93
1.72632653061224,1.78857142857143,0.454636363636364,0.95
1.72632653061224,1.83938775510204,0.454636363636364,0.96
1.72632653061224,1.89020408163265,0.454636363636364,0.93
1.72632653061224,1.94102040816327,0.454636363636364,0.97
1.72632653061224,1.99183673469388,0.454636363636364,0.93
1.72632653061224,2.04265306122449,0.454636363636364,0.91
1.72632653061224,2.0934693877551,0.454636363636364,0.98
1.72632653061224,2.14428571428571,0.454636363636364,0.94
1.72632653061224,2.19510204081633,0.454636363636364,0.91
1.72632653061224,2.24591836734694,0.454636363636364,0.91
1.72632653061224,2.29673469387755,0.454636363636364,0.95
1.72632653061224,2.34755102040816,0.454636363636364,0.96
1.72632653061224,2.39836734693878,0.454636363636364,0.94
1.72632653061224,2.44918367346939,0.454636363636364,0.86
1.72632653061224,2.5,0.454636363636364,0.91
1.81836734693878,0.01,0.0413232323232323,0.99
1.81836734693878,0.0608163265306123,0.444555555555556,0.98
1.81836734693878,0.111632653061224,0.464717171717172,0.98
1.81836734693878,0.162448979591837,0.47479797979798,0.97
1.81836734693878,0.213265306122449,0.47479797979798,0.98
1.81836734693878,0.264081632653061,0.484878787878788,0.96
1.81836734693878,0.314897959183674,0.484878787878788,0.97
1.81836734693878,0.365714285714286,0.484878787878788,0.97
1.81836734693878,0.416530612244898,0.484878787878788,0.94
1.81836734693878,0.46734693877551,0.484878787878788,0.98
1.81836734693878,0.518163265306123,0.484878787878788,0.97
1.81836734693878,0.568979591836735,0.484878787878788,0.99
1.81836734693878,0.619795918367347,0.484878787878788,0.95
1.81836734693878,0.670612244897959,0.484878787878788,0.95
1.81836734693878,0.721428571428572,0.484878787878788,0.93
1.81836734693878,0.772244897959184,0.484878787878788,0.94
1.81836734693878,0.823061224489796,0.484878787878788,0.87
1.81836734693878,0.873877551020408,0.484878787878788,0.95
1.81836734693878,0.924693877551021,0.484878787878788,0.93
1.81836734693878,0.975510204081633,0.484878787878788,0.91
1.81836734693878,1.02632653061225,0.484878787878788,0.91
1.81836734693878,1.07714285714286,0.484878787878788,0.96
1.81836734693878,1.12795918367347,0.484878787878788,0.94
1.81836734693878,1.17877551020408,0.484878787878788,0.91
1.81836734693878,1.22959183673469,0.484878787878788,0.88
1.81836734693878,1.28040816326531,0.484878787878788,0.92
1.81836734693878,1.33122448979592,0.484878787878788,0.91
1.81836734693878,1.38204081632653,0.484878787878788,0.96
1.81836734693878,1.43285714285714,0.484878787878788,0.89
1.81836734693878,1.48367346938776,0.484878787878788,0.89
1.81836734693878,1.53448979591837,0.484878787878788,0.95
1.81836734693878,1.58530612244898,0.484878787878788,0.89
1.81836734693878,1.63612244897959,0.484878787878788,0.87
1.81836734693878,1.6869387755102,0.484878787878788,0.91
1.81836734693878,1.73775510204082,0.484878787878788,0.86
1.81836734693878,1.78857142857143,0.484878787878788,0.91
1.81836734693878,1.83938775510204,0.484878787878788,0.87
1.81836734693878,1.89020408163265,0.484878787878788,0.87
1.81836734693878,1.94102040816327,0.484878787878788,0.86
1.81836734693878,1.99183673469388,0.484878787878788,0.9
1.81836734693878,2.04265306122449,0.484878787878788,0.92
1.81836734693878,2.0934693877551,0.484878787878788,0.9
1.81836734693878,2.14428571428571,0.484878787878788,0.9
1.81836734693878,2.19510204081633,0.484878787878788,0.95
1.81836734693878,2.24591836734694,0.484878787878788,0.92
1.81836734693878,2.29673469387755,0.484878787878788,0.9
1.81836734693878,2.34755102040816,0.484878787878788,0.92
1.81836734693878,2.39836734693878,0.484878787878788,0.89
1.81836734693878,2.44918367346939,0.484878787878788,0.93
1.81836734693878,2.5,0.484878787878788,0.87
1.91040816326531,0.01,0.0816464646464646,1
1.91040816326531,0.0608163265306123,0.47479797979798,0.99
1.91040816326531,0.111632653061224,0.494959595959596,0.99
1.91040816326531,0.162448979591837,0.494959595959596,0.96
1.91040816326531,0.213265306122449,0.505040404040404,0.95
1.91040816326531,0.264081632653061,0.505040404040404,0.93
1.91040816326531,0.314897959183674,0.505040404040404,0.93
1.91040816326531,0.365714285714286,0.505040404040404,0.95
1.91040816326531,0.416530612244898,0.505040404040404,0.93
1.91040816326531,0.46734693877551,0.505040404040404,0.92
1.91040816326531,0.518163265306123,0.505040404040404,0.95
1.91040816326531,0.568979591836735,0.505040404040404,0.96
1.91040816326531,0.619795918367347,0.505040404040404,0.92
1.91040816326531,0.670612244897959,0.505040404040404,0.92
1.91040816326531,0.721428571428572,0.505040404040404,0.9
1.91040816326531,0.772244897959184,0.505040404040404,0.89
1.91040816326531,0.823061224489796,0.505040404040404,0.92
1.91040816326531,0.873877551020408,0.505040404040404,0.85
1.91040816326531,0.924693877551021,0.505040404040404,0.87
1.91040816326531,0.975510204081633,0.505040404040404,0.86
1.91040816326531,1.02632653061225,0.505040404040404,0.89
1.91040816326531,1.07714285714286,0.505040404040404,0.84
1.91040816326531,1.12795918367347,0.505040404040404,0.9
1.91040816326531,1.17877551020408,0.505040404040404,0.9
1.91040816326531,1.22959183673469,0.505040404040404,0.88
1.91040816326531,1.28040816326531,0.505040404040404,0.8
1.91040816326531,1.33122448979592,0.505040404040404,0.92
1.91040816326531,1.38204081632653,0.505040404040404,0.84
1.91040816326531,1.43285714285714,0.505040404040404,0.82
